cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
09,Ciudad de México,005,Gustavo A. Madero,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,2.6734031,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,3.03087433456209,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019017,Porcentaje de población afiliada a otra institución,2015,1.9101888,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019017,Porcentaje de población afiliada a otra institución,2020,1.79834817709708,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019018,Porcentaje de población afiliada a servicios de salud,2015,79.150468,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019018,Porcentaje de población afiliada a servicios de salud,2020,74.2763248167002,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,12.402943,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,16.1171666856851,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,2.2937395,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,2.52807117609589,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019022,Porcentaje de viviendas particulares habitadas propias,2015,47.516247,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019022,Porcentaje de viviendas particulares habitadas propias,2020,53.4686216796763,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2015,2.0459563,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2020,3.42772681416137,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2015,70.227089,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2020,70.5573154992374,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2015,98.162525,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2020,95.6007135832399,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2015,96.24957,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2020,93.9199965974098,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2015,57.546869,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2020,56.9808424762663,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019030,Porcentaje de población de 12 años y más económicamente activa,2015,53.184193,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019030,Porcentaje de población de 12 años y más económicamente activa,2020,61.3402527299699,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,41.390504,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,37.4008609742998,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,1.409467,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2020,1.24760953934417,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2015,46.604129,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2020,38.481437197049,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2015,95.572244,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2020,97.5824350031706,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2015,40.2806,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2020,44.3668875286323,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2015,52.776775,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2020,72.4848056745103,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2015,59.7194,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2020,55.6331124713678,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2015,48.572671,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2020,54.6362927317411,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2015,33.614184,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,35.4154311087274,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,67.337843,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,67.1384633496682,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,0.3304664,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0.0471326013723029,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,96.664953,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,98.0650383382737,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,82.629925,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2020,90.296528482922,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2015,94.835214,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2020,97.1975633514095,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2015,37.392468,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2020,42.3686960104778,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2015,0.2907344,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2020,0.767821921668075,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2015,0.211678,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2020,0.178310072981112,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2015,14.879568,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2020,17.4599163516531,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2015,42.145612,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2020,34.8473752881536,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2015,6.7010456,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2020,9.46613582800002,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2015,2.6595896,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2020,2.81114142346589,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207020032,Porcentaje de hombres,2015,47.672904,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207020032,Porcentaje de hombres,2020,48.0567196005287,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207020033,Porcentaje de mujeres,2015,52.327096,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207020033,Porcentaje de mujeres,2020,51.9432803994713,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2015,0.8424071,Promedio
09,Ciudad de México,005,Gustavo A. Madero,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2020,0.831127891757199,Promedio
09,Ciudad de México,005,Gustavo A. Madero,6207049066,Población de 6 a 14 años que sabe leer y escribir,2020,125483,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2020,8094,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2020,25.3404648742899,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2020,73.8901056021149,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2020,892,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2020,0.769429523595253,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2010,90.2563322430973,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2015,90.103853,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2020,92.7020146277574,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129629,Porcentaje de la población nacional/estatal que representa,2020,12.7400448906095,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129630,Promedio de ocupantes por dormitorio,2020,1.61823732176346,Promedio
09,Ciudad de México,005,Gustavo A. Madero,6207129631,Porcentaje de viviendas particulares habitadas que disponen de tinaco,2020,85.3637072682589,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129632,Porcentaje de viviendas particulares habitadas que disponen de cisterna o aljibe,2020,51.2283490059306,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129635,Porcentaje de viviendas particulares habitadas que disponen de Automóvil o camioneta,2020,42.2197695465984,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129636,Porcentaje de viviendas particulares habitadas que disponen de motocicleta o motoneta,2020,7.24824511059114,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129637,Porcentaje de viviendas particulares habitadas que disponen de bicicleta como medio de transporte,2020,19.5005371359616,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129638,Porcentaje de la población con algún tipo de  discapacidad,2020,5.8560481901835,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129639,Porcentaje de la población entre 0 y 17 años con algún tipo de  discapacidad,2020,1.92672998643148,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129640,Porcentaje de la población entre 18 y 29 años con algún tipo de  discapacidad,2020,2.0424821615276,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129641,Porcentaje de la población entre 30 y 59 años con algún tipo de  discapacidad,2020,4.00616395717887,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129642,Porcentaje de la población de 60 años y más con algún tipo de  discapacidad,2020,19.4570180224014,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129643,Porcentaje de la población de 5 y más años migrante según causa: Trabajo,2020,22.4422616532883,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129644,Porcentaje de la población de 5 y más años migrante según causa: Familiar,2020,40.47845373891,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129645,Porcentaje de la población de 5 y más años migrante según causa: Educativa,2020,12.869666244191,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129646,Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,2020,5.6453316434305,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129647,Porcentaje de la población de 5 y más años migrante según causa: Otra causa,2020,16.2864385297845,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129648,Promedio de hijos nacidos vivos por grupo de edad: 15-19,2020,0.0611344181196498,Promedio
09,Ciudad de México,005,Gustavo A. Madero,6207129649,Promedio de hijos nacidos vivos por grupo de edad: 20-24,2020,0.370670596904937,Promedio
09,Ciudad de México,005,Gustavo A. Madero,6207129650,Promedio de hijos nacidos vivos por grupo de edad: 25-29,2020,0.80723640399556,Promedio
09,Ciudad de México,005,Gustavo A. Madero,6207129651,Promedio de hijos nacidos vivos por grupo de edad: 30-34,2020,1.2273097826087,Promedio
09,Ciudad de México,005,Gustavo A. Madero,6207129652,Promedio de hijos nacidos vivos por grupo de edad: 35-39,2020,1.58331785249861,Promedio
09,Ciudad de México,005,Gustavo A. Madero,6207129653,Promedio de hijos nacidos vivos por grupo de edad: 40-44,2020,1.80580932302647,Promedio
09,Ciudad de México,005,Gustavo A. Madero,6207129654,Promedio de hijos nacidos vivos por grupo de edad: 45-49,2020,1.91843014828855,Promedio
09,Ciudad de México,005,Gustavo A. Madero,6207129812,Porcentaje de viviendas particulares habitadas que disponen de refrigerador,2020,93.6120553912263,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129813,Porcentaje de viviendas particulares habitadas que disponen de lavadora,2020,81.4886759966447,Porcentaje
09,Ciudad de México,005,Gustavo A. Madero,6207129818,Porcentaje de la población derechohabiente en Instituto de Salud para el Bienestar (IMSS-PROSPERA o IMSS-BIENESTAR),2020,0.246235895364661,Porcentaje
09,Ciudad de México,006,Iztacalco,1001000001,Superficie continental,2020,23.09545745,Kilómetros cuadrados
09,Ciudad de México,006,Iztacalco,1002000001,Población total,1995,418982,Personas
09,Ciudad de México,006,Iztacalco,1002000001,Población total,2000,411321,Personas
09,Ciudad de México,006,Iztacalco,1002000001,Población total,2005,395025,Personas
09,Ciudad de México,006,Iztacalco,1002000001,Población total,2010,384326,Personas
09,Ciudad de México,006,Iztacalco,1002000001,Población total,2020,404695,Personas
09,Ciudad de México,006,Iztacalco,1002000002,Población total hombres,1995,201270,Personas
09,Ciudad de México,006,Iztacalco,1002000002,Población total hombres,2000,196000,Personas
09,Ciudad de México,006,Iztacalco,1002000002,Población total hombres,2005,187859,Personas
09,Ciudad de México,006,Iztacalco,1002000002,Población total hombres,2010,182534,Personas
09,Ciudad de México,006,Iztacalco,1002000002,Población total hombres,2020,192352,Personas
09,Ciudad de México,006,Iztacalco,1002000003,Población total mujeres,1995,217712,Personas
09,Ciudad de México,006,Iztacalco,1002000003,Población total mujeres,2000,215321,Personas
09,Ciudad de México,006,Iztacalco,1002000003,Población total mujeres,2005,207166,Personas
09,Ciudad de México,006,Iztacalco,1002000003,Población total mujeres,2010,201792,Personas
09,Ciudad de México,006,Iztacalco,1002000003,Población total mujeres,2020,212343,Personas
09,Ciudad de México,006,Iztacalco,1002000004,Porcentaje de población de 15 a 29 años,1995,31.2,No especificada
09,Ciudad de México,006,Iztacalco,1002000004,Porcentaje de población de 15 a 29 años,2000,28.5,No especificada
09,Ciudad de México,006,Iztacalco,1002000004,Porcentaje de población de 15 a 29 años,2005,25.5,No especificada
09,Ciudad de México,006,Iztacalco,1002000004,Porcentaje de población de 15 a 29 años,2010,24.4,No especificada
09,Ciudad de México,006,Iztacalco,1002000004,Porcentaje de población de 15 a 29 años,2015,22.79504442,No especificada
09,Ciudad de México,006,Iztacalco,1002000004,Porcentaje de población de 15 a 29 años,2020,22.2801513904236,No especificada
09,Ciudad de México,006,Iztacalco,1002000005,Porcentaje de hombres de 15 a 29 años,1995,31.5,No especificada
09,Ciudad de México,006,Iztacalco,1002000005,Porcentaje de hombres de 15 a 29 años,2000,29.1,No especificada
09,Ciudad de México,006,Iztacalco,1002000005,Porcentaje de hombres de 15 a 29 años,2005,26.3,No especificada
09,Ciudad de México,006,Iztacalco,1002000005,Porcentaje de hombres de 15 a 29 años,2010,25.5,No especificada
09,Ciudad de México,006,Iztacalco,1002000005,Porcentaje de hombres de 15 a 29 años,2015,11.36447478,No especificada
09,Ciudad de México,006,Iztacalco,1002000005,Porcentaje de hombres de 15 a 29 años,2020,23.5015395497857,No especificada
09,Ciudad de México,006,Iztacalco,1002000006,Porcentaje de mujeres de 15 a 29 años,1995,30.9,No especificada
09,Ciudad de México,006,Iztacalco,1002000006,Porcentaje de mujeres de 15 a 29 años,2000,28,No especificada
09,Ciudad de México,006,Iztacalco,1002000006,Porcentaje de mujeres de 15 a 29 años,2005,24.7,No especificada
09,Ciudad de México,006,Iztacalco,1002000006,Porcentaje de mujeres de 15 a 29 años,2010,23.4,No especificada
09,Ciudad de México,006,Iztacalco,1002000006,Porcentaje de mujeres de 15 a 29 años,2015,11.43056965,No especificada
09,Ciudad de México,006,Iztacalco,1002000006,Porcentaje de mujeres de 15 a 29 años,2020,21.1737878852125,No especificada
09,Ciudad de México,006,Iztacalco,1002000007,Porcentaje de población de 60 y más años,1995,8.6,No especificada
09,Ciudad de México,006,Iztacalco,1002000007,Porcentaje de población de 60 y más años,2000,9.9,No especificada
09,Ciudad de México,006,Iztacalco,1002000007,Porcentaje de población de 60 y más años,2005,11.8,No especificada
09,Ciudad de México,006,Iztacalco,1002000007,Porcentaje de población de 60 y más años,2010,13.4,No especificada
09,Ciudad de México,006,Iztacalco,1002000007,Porcentaje de población de 60 y más años,2015,14.89440192,No especificada
09,Ciudad de México,006,Iztacalco,1002000007,Porcentaje de población de 60 y más años,2020,17.5288059587113,No especificada
09,Ciudad de México,006,Iztacalco,1002000008,Porcentaje de hombres de 60 y más años,1995,7.7,No especificada
09,Ciudad de México,006,Iztacalco,1002000008,Porcentaje de hombres de 60 y más años,2000,8.8,No especificada
09,Ciudad de México,006,Iztacalco,1002000008,Porcentaje de hombres de 60 y más años,2005,10.4,No especificada
09,Ciudad de México,006,Iztacalco,1002000008,Porcentaje de hombres de 60 y más años,2010,11.8,No especificada
09,Ciudad de México,006,Iztacalco,1002000008,Porcentaje de hombres de 60 y más años,2015,6.167829731,No especificada
09,Ciudad de México,006,Iztacalco,1002000008,Porcentaje de hombres de 60 y más años,2020,15.5817001622769,No especificada
09,Ciudad de México,006,Iztacalco,1002000009,Porcentaje de mujeres de 60 y más años,1995,9.4,No especificada
09,Ciudad de México,006,Iztacalco,1002000009,Porcentaje de mujeres de 60 y más años,2000,10.8,No especificada
09,Ciudad de México,006,Iztacalco,1002000009,Porcentaje de mujeres de 60 y más años,2005,13,No especificada
09,Ciudad de México,006,Iztacalco,1002000009,Porcentaje de mujeres de 60 y más años,2010,14.8,No especificada
09,Ciudad de México,006,Iztacalco,1002000009,Porcentaje de mujeres de 60 y más años,2015,8.726572187,No especificada
09,Ciudad de México,006,Iztacalco,1002000009,Porcentaje de mujeres de 60 y más años,2020,19.2925423904491,No especificada
09,Ciudad de México,006,Iztacalco,1002000010,Edad mediana,1995,ND,Años
09,Ciudad de México,006,Iztacalco,1002000010,Edad mediana,2000,27,Años
09,Ciudad de México,006,Iztacalco,1002000010,Edad mediana,2005,30,Años
09,Ciudad de México,006,Iztacalco,1002000010,Edad mediana,2010,32,Años
09,Ciudad de México,006,Iztacalco,1002000010,Edad mediana,2015,34.206231,Años
09,Ciudad de México,006,Iztacalco,1002000010,Edad mediana,2020,36,Años
09,Ciudad de México,006,Iztacalco,1002000011,Edad mediana hombres,1995,ND,Años
09,Ciudad de México,006,Iztacalco,1002000011,Edad mediana hombres,2000,26,Años
09,Ciudad de México,006,Iztacalco,1002000011,Edad mediana hombres,2005,29,Años
09,Ciudad de México,006,Iztacalco,1002000011,Edad mediana hombres,2010,31,Años
09,Ciudad de México,006,Iztacalco,1002000011,Edad mediana hombres,2020,35,Años
09,Ciudad de México,006,Iztacalco,1002000012,Edad mediana mujeres,1995,ND,Años
09,Ciudad de México,006,Iztacalco,1002000012,Edad mediana mujeres,2000,28,Años
09,Ciudad de México,006,Iztacalco,1002000012,Edad mediana mujeres,2005,31,Años
09,Ciudad de México,006,Iztacalco,1002000012,Edad mediana mujeres,2010,34,Años
09,Ciudad de México,006,Iztacalco,1002000012,Edad mediana mujeres,2020,38,Años
09,Ciudad de México,006,Iztacalco,1002000014,Población en hogares censales,1995,ND,Personas
09,Ciudad de México,006,Iztacalco,1002000014,Población en hogares censales,2000,405211,Personas
09,Ciudad de México,006,Iztacalco,1002000014,Población en hogares censales,2005,384030,Personas
09,Ciudad de México,006,Iztacalco,1002000014,Población en hogares censales,2010,374776,Personas
09,Ciudad de México,006,Iztacalco,1002000014,Población en hogares censales,2020,403805,Personas
09,Ciudad de México,006,Iztacalco,1002000015,Población en hogares familiares,1995,ND,Personas
09,Ciudad de México,006,Iztacalco,1002000015,Población en hogares familiares,2000,395999,Personas
09,Ciudad de México,006,Iztacalco,1002000015,Población en hogares familiares,2005,373118,Personas
09,Ciudad de México,006,Iztacalco,1002000015,Población en hogares familiares,2010,362616,Personas
09,Ciudad de México,006,Iztacalco,1002000015,Población en hogares familiares,2020,385059,Personas
09,Ciudad de México,006,Iztacalco,1002000016,Población en hogares no familiares,1995,ND,Personas
09,Ciudad de México,006,Iztacalco,1002000016,Población en hogares no familiares,2000,8471,Personas
09,Ciudad de México,006,Iztacalco,1002000016,Población en hogares no familiares,2005,10554,Personas
09,Ciudad de México,006,Iztacalco,1002000016,Población en hogares no familiares,2010,11734,Personas
09,Ciudad de México,006,Iztacalco,1002000016,Población en hogares no familiares,2020,18620,Personas
09,Ciudad de México,006,Iztacalco,1002000018,Hogares censales,1995,ND,Hogares censales
09,Ciudad de México,006,Iztacalco,1002000018,Hogares censales,2000,102998,Hogares censales
09,Ciudad de México,006,Iztacalco,1002000018,Hogares censales,2005,103399,Hogares censales
09,Ciudad de México,006,Iztacalco,1002000018,Hogares censales,2010,101619,Hogares censales
09,Ciudad de México,006,Iztacalco,1002000018,Hogares censales,2020,117720,Hogares censales
09,Ciudad de México,006,Iztacalco,1002000019,Hogares con jefatura masculina,1995,ND,Hogares
09,Ciudad de México,006,Iztacalco,1002000019,Hogares con jefatura masculina,2000,75496,Hogares
09,Ciudad de México,006,Iztacalco,1002000019,Hogares con jefatura masculina,2005,71996,Hogares
09,Ciudad de México,006,Iztacalco,1002000019,Hogares con jefatura masculina,2010,68096,Hogares
09,Ciudad de México,006,Iztacalco,1002000019,Hogares con jefatura masculina,2020,69391,Hogares
09,Ciudad de México,006,Iztacalco,1002000020,Hogares con jefatura femenina,1995,ND,Hogares
09,Ciudad de México,006,Iztacalco,1002000020,Hogares con jefatura femenina,2000,27502,Hogares
09,Ciudad de México,006,Iztacalco,1002000020,Hogares con jefatura femenina,2005,31403,Hogares
09,Ciudad de México,006,Iztacalco,1002000020,Hogares con jefatura femenina,2010,33523,Hogares
09,Ciudad de México,006,Iztacalco,1002000020,Hogares con jefatura femenina,2020,48329,Hogares
09,Ciudad de México,006,Iztacalco,1002000021,Tamaño promedio de los hogares censales,1995,ND,Personas
09,Ciudad de México,006,Iztacalco,1002000021,Tamaño promedio de los hogares censales,2000,3.93,Personas
09,Ciudad de México,006,Iztacalco,1002000021,Tamaño promedio de los hogares censales,2005,3.71,Personas
09,Ciudad de México,006,Iztacalco,1002000021,Tamaño promedio de los hogares censales,2010,3.69,Personas
09,Ciudad de México,006,Iztacalco,1002000021,Tamaño promedio de los hogares censales,2020,3.43021576622494,Personas
09,Ciudad de México,006,Iztacalco,1002000022,Tamaño promedio de los hogares con jefe hombre,1995,ND,Personas
09,Ciudad de México,006,Iztacalco,1002000022,Tamaño promedio de los hogares con jefe hombre,2000,4.1,Personas
09,Ciudad de México,006,Iztacalco,1002000022,Tamaño promedio de los hogares con jefe hombre,2005,3.9,Personas
09,Ciudad de México,006,Iztacalco,1002000022,Tamaño promedio de los hogares con jefe hombre,2010,3.87,Personas
09,Ciudad de México,006,Iztacalco,1002000022,Tamaño promedio de los hogares con jefe hombre,2020,3.54207317951896,Personas
09,Ciudad de México,006,Iztacalco,1002000023,Tamaño promedio de los hogares con jefe mujer,1995,ND,Personas
09,Ciudad de México,006,Iztacalco,1002000023,Tamaño promedio de los hogares con jefe mujer,2000,3.47,Personas
09,Ciudad de México,006,Iztacalco,1002000023,Tamaño promedio de los hogares con jefe mujer,2005,3.3,Personas
09,Ciudad de México,006,Iztacalco,1002000023,Tamaño promedio de los hogares con jefe mujer,2010,3.31,Personas
09,Ciudad de México,006,Iztacalco,1002000023,Tamaño promedio de los hogares con jefe mujer,2020,3.26961037886155,Personas
09,Ciudad de México,006,Iztacalco,1002000024,Relación hombres-mujeres,1995,92.45,Hombres por cada 100 mujeres
09,Ciudad de México,006,Iztacalco,1002000024,Relación hombres-mujeres,2000,91.03,Hombres por cada 100 mujeres
09,Ciudad de México,006,Iztacalco,1002000024,Relación hombres-mujeres,2005,90.68,Hombres por cada 100 mujeres
09,Ciudad de México,006,Iztacalco,1002000024,Relación hombres-mujeres,2010,90.46,Hombres por cada 100 mujeres
09,Ciudad de México,006,Iztacalco,1002000024,Relación hombres-mujeres,2015,89.123009,Hombres por cada 100 mujeres
09,Ciudad de México,006,Iztacalco,1002000024,Relación hombres-mujeres,2020,90.5855149451595,Hombres por cada 100 mujeres
09,Ciudad de México,006,Iztacalco,1002000041,Porcentaje de personas de 15 años y más alfabetas,2000,97.1950880076344,Porcentaje
09,Ciudad de México,006,Iztacalco,1002000041,Porcentaje de personas de 15 años y más alfabetas,2010,97.22,Porcentaje
09,Ciudad de México,006,Iztacalco,1002000041,Porcentaje de personas de 15 años y más alfabetas,2015,98.3312097065591,Porcentaje
09,Ciudad de México,006,Iztacalco,1002000041,Porcentaje de personas de 15 años y más alfabetas,2020,98.6530630509688,Porcentaje
